chapter,chapter_title,sent_id,text
7,Chapter Seven,500,"This business seems to be quite important to you, and, of course, I'm not surprised at that."
7,Chapter Seven,501,"Would you not like to take your coat off now?"""
7,Chapter Seven,502,"K. had intended to stay for only a very short time, but Titorelli's invitation was nonetheless very welcome."
7,Chapter Seven,503,"The air in the room had slowly become quite oppressive for him, he had several times looked in amazement at a small, iron stove in the corner that certainly could not have been lit, the heat of the room was inexplicable."
7,Chapter Seven,504,"As he took off his winter overcoat and also unbuttoned his frock coat Titorelli said to him in apology, ""I must have warmth."
7,Chapter Seven,505,"And it is very cosy here, isn't it."
7,Chapter Seven,506,"This room's very good in that respect."""
7,Chapter Seven,507,"K. made no reply, but it was actually not the heat that made him uncomfortable but, much more, the stuffiness, the air that almost made it more difficult to breathe, the room had probably not been ventilated for a long time."
7,Chapter Seven,508,The unpleasantness of this was made all the stronger for K. when Titorelli invited him to sit on the bed while he himself sat down on the only chair in the room in front of the easel.
7,Chapter Seven,509,"Titorelli even seemed to misunderstand why K. remained at the edge of the bed and urged K. to make himself comfortable, and as he hesitated he went over to the bed himself and pressed K. deep down into the bedclothes and pillows."
7,Chapter Seven,510,"Then he went back to his seat and at last he asked his first objective question, which made K. forget everything else."
7,Chapter Seven,511,"""You're innocent, are you?"""
7,Chapter Seven,512,he asked.
7,Chapter Seven,513,"""Yes,"" said K. He felt a simple joy at answering this question, especially as the answer was given to a private individual and therefore would have no consequences."
7,Chapter Seven,514,Up till then no-one had asked him this question so openly.
7,Chapter Seven,515,"To make the most of his pleasure he added, ""I am totally innocent."""
7,Chapter Seven,516,"""So,"" said Titorelli, and he lowered his head and seemed to be thinking."
7,Chapter Seven,517,"Suddenly he raised his head again and said, ""Well if you're innocent it's all very simple."""
7,Chapter Seven,518,"K. began to scowl, this supposed trustee of the court was talking like an ignorant child."
7,Chapter Seven,519,"""My being innocent does not make things simple,"" said K. Despite everything, he couldn't help smiling and slowly shook his head."
7,Chapter Seven,520,"""There are many fine details in which the court gets lost, but in the end it reaches into some place where originally there was nothing and pulls enormous guilt out of it."""
7,Chapter Seven,521,"""Yeah, yeah, sure,"" said Titorelli, as if K. had been disturbing his train of thought for no reason."
7,Chapter Seven,522,"""But you are innocent, aren't you?"""
7,Chapter Seven,523,"""Well of course I am,"" said K. ""That's the main thing,"" said Titorelli."
7,Chapter Seven,524,"There was no counter-argument that could influence him, but although he had made up his mind it was not clear whether he was talking this way because of conviction or indifference."
7,Chapter Seven,525,"K., then, wanted to find out and said therefore, ""I'm sure you're more familiar with the court than I am, I know hardly more about it than what I've heard, and that's been from many very different people."
7,Chapter Seven,526,"But they were all agreed on one thing, and that was that when ill thought-out accusations are made they are not ignored, and that once the court has made an accusation it is convinced of the guilt of the defendant and it's very hard to make it think otherwise."""
7,Chapter Seven,527,"""Very hard?"""
7,Chapter Seven,528,"Titorelli asked, throwing one hand up in the air."
7,Chapter Seven,529,"""It's impossible to make it think otherwise."
7,Chapter Seven,530,"If I painted all the judges next to each other here on canvas, and you were trying to defend yourself in front of it, you'd have more success with them than you'd ever have with the real court."""
7,Chapter Seven,531,"""Yes,"" said K. to himself, forgetting that he had only gone there to investigate Titorelli."
7,Chapter Seven,532,"One of the girls behind the door started up again, and asked, ""Titorelli, is he going to go soon?"""
7,Chapter Seven,533,"""Quiet!"" shouted Titorelli at the door, ""Can't you see I'm talking with the gentleman?"""
7,Chapter Seven,534,"But this was not enough to satisfy the girl and she asked, ""You going to paint his picture?"""
7,Chapter Seven,535,"And when Titorelli didn't answer she added, ""Please don't paint him, he's an 'orrible bloke."""
7,Chapter Seven,536,"There followed an incomprehensible, interwoven babble of shouts and replies and calls of agreement."
7,Chapter Seven,537,"Titorelli leapt over to the door, opened it very slightly— the girls' clasped hands could be seen stretching through the crack as if they wanted something— and said, ""If you're not quiet I'll throw you all down the stairs."
7,Chapter Seven,538,"Sit down here on the steps and be quiet."""
7,Chapter Seven,539,"They probably did not obey him immediately, so that he had to command, ""Down on the steps!"""
7,Chapter Seven,540,Only then it became quiet.
7,Chapter Seven,541,"""I'm sorry about that,"" said Titorelli as he returned to K. K. had hardly turned towards the door, he had left it completely up to Titorelli whether and how he would place him under his protection if he wanted to."
7,Chapter Seven,542,"Even now, he made hardly any movement as Titorelli bent over him and, whispering into his ear in order not to be heard outside, said, ""These girls belong to the court as well."""
7,Chapter Seven,543,"""How's that?"" asked K., as he leant his head to one side and looked at Titorelli."
7,Chapter Seven,544,"But Titorelli sat back down on his chair and, half in jest, half in explanation, ""Well, everything belongs to the court."""
7,Chapter Seven,545,"""That is something I had never noticed until now,"" said K. curtly, this general comment of Titorelli's made his comment about the girls far less disturbing."
